seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
130,3,3,1,21532,local,,4126343,1,0,0,4126351,4126353,1,5692,4139313,4139314,ack,0,4139314,,,,,,,4098.2,4098.200000028,4098.200000028,4108.068108077,4108.068108077,True,1,4139244,4107.958808077,released
130,3,3,1,21533,local,,4126365,1,0,0,4126373,4126375,1,5693,4139868,4139869,ack,0,4139869,,,,,,,4098.22,4098.220000028,4098.220000028,4109.056108077,4109.056108077,True,1,4139538,4108.374808077,released
130,8,7,1,21095,relay,7,4126606,1,0,0,6103751,6103753,2,1189,6107444,6107445,dack,0,6132216,4126608,dack,1026,,,False,4098.624812442,5850.630295402,5850.630295402,5852.912295346,5872.912295374,False,0,,,released
130,7,7,1,21537,local,,4127199,1,0,0,4211889,4211891,8,1042,4212763,4212764,dack,0,4233370,,,,,,,4098.88,4180.455292498,4180.455292498,4181.112292442,4201.11229247,False,0,,,released
130,8,7,1,21106,relay,7,4127559,1,0,0,6114677,6114679,2,1190,6116371,6116372,dack,0,6142042,4127560,dack,1027,,,False,4099.222812442,5858.391295402,5858.391295402,5859.542295346,5879.542295374,False,0,,,released
130,7,7,1,21540,local,,4128005,1,0,0,4212946,4212948,8,1043,4213742,4213743,dack,0,4234237,,,,,,,4099.34,4181.378292498,4181.378292498,4181.866292442,4201.86629247,False,0,,,released
130,3,3,1,21541,local,,4128084,1,0,0,4128105,4128107,1,5694,4140275,4140276,ack,0,4140276,,,,,,,4099.42,4099.420000028,4099.420000028,4109.862108077,4109.862108077,True,1,4140052,4109.375808077,released
130,5,5,1,21543,local,,4128538,1,0,0,4139897,4139899,1,2295,4219468,4219469,no_ack,2,4219469,,,,,,,4099.98,4109.056111114,4109.056111114,4188.715000028,4188.715000028,False,0,,,released
130,4,4,1,21546,local,,4128934,1,0,0,4203959,4203961,5,1390,4214871,4214872,ack,2,4214872,,,,,,,4100.54,4171.960292472,4171.960292472,4183.504292444,4183.504292444,True,1,4332700,4294.872811086,released
130,3,3,1,21549,local,,4129373,1,0,0,4129381,4129383,1,5695,4140272,4140273,ack,0,4140273,,,,,,,4101.3,4101.300000028,4101.300000028,4109.862108077,4109.862108077,True,1,4140197,4109.713808077,released
130,3,3,1,21550,local,,4129397,1,0,0,4129405,4129407,1,5696,4141072,4141073,ack,0,4141073,,,,,,,4101.32,4101.320000028,4101.320000028,4111.253108077,4111.253108077,True,1,4140643,4110.532808077,released
130,3,3,1,21554,local,,4129831,1,0,0,4129839,4129841,1,5697,4141069,4141070,ack,0,4141070,,,,,,,4102.3,4102.300000028,4102.300000028,4111.253108077,4111.253108077,True,1,4140804,4110.857808077,released
130,3,3,1,21555,local,,4129853,1,0,0,4129861,4129863,1,5698,4141066,4141067,ack,0,4141067,,,,,,,4102.32,4102.320000028,4102.320000028,4111.253108077,4111.253108077,True,1,4140921,4111.117808077,released
130,2,7,1,13234,relay,8,4130420,1,0,0,4276866,4276868,4,1149,4279647,4279648,dack,0,4301061,4130422,dack,853,,,False,4102.719815346,4241.087293688,4241.087293688,4243.694293632,4263.69429366,True,1,4504845,4466.472811086,released
130,3,3,1,21559,local,,4131210,1,0,0,4131218,4131220,1,5699,4141608,4141609,ack,0,4141609,,,,,,,4103.42,4103.420000028,4103.420000028,4112.085108077,4112.085108077,True,1,4141271,4111.533808077,released
130,5,2,1,19563,relay,4,4131245,1,0,0,4141084,4141086,1,2296,4227885,4227886,no_ack,2,4227886,4131247,ack,1341,,,False,4103.473812444,4111.253111114,4111.253111114,4195.033000028,4195.033000028,True,1,4250563,4216.729811086,released
130,5,5,1,21562,local,,4132661,1,0,0,4141620,4141622,1,2297,4227888,4227889,no_ack,2,4227889,,,,,,,4103.96,4112.085111114,4112.085111114,4195.033000028,4195.033000028,False,0,,,released
130,5,5,1,21563,local,,4132680,1,0,0,4141627,4141629,1,2298,4212024,4212025,ack,0,4212025,,,,,,,4103.98,4112.085111114,4112.085111114,4180.634111086,4180.634111086,True,1,4211724,4180.251811086,released
130,2,7,1,13287,relay,8,4132828,1,0,0,4277193,4277195,4,1150,4282238,4282239,dack,1,4303566,4132829,dack,854,,,False,4104.227815346,4241.38029366,4241.38029366,4245.930293632,4265.93029366,True,1,4507063,4469.397811086,released
130,3,3,1,21567,local,,4133423,1,0,0,4133431,4133433,1,5700,4142664,4142665,ack,0,4142665,,,,,,,4104.54,4104.540000028,4104.540000028,4113.606108077,4113.606108077,True,1,4142342,4113.093808077,released
130,3,3,1,21568,local,,4133454,1,0,0,4133462,4133464,1,5701,4142661,4142662,ack,0,4142662,,,,,,,4104.56,4104.560000028,4104.560000028,4113.606108077,4113.606108077,True,1,4142502,4113.340808077,released
130,3,3,1,21569,local,,4133472,1,0,0,4133480,4133482,1,5702,4143862,4143863,ack,0,4143863,,,,,,,4104.58,4104.580000028,4104.580000028,4114.555108077,4114.555108077,True,1,4142898,4113.860808077,released
130,2,7,1,13299,relay,8,4135444,1,0,0,4290054,4290056,4,1151,4291038,4291039,dack,0,4312820,4135445,dack,855,,,False,4105.475815346,4254.594293688,4254.594293688,4255.277293632,4275.27729366,True,1,4519154,4477.691811086,released
130,3,3,1,21574,local,,4136672,1,0,0,4136680,4136682,1,5703,4143859,4143860,ack,0,4143860,,,,,,,4106.28,4106.280000028,4106.280000028,4114.555108077,4114.555108077,True,1,4143632,4114.302808077,released
130,3,3,1,21575,local,,4136694,1,0,0,4136702,4136704,1,5704,4144686,4144687,ack,0,4144687,,,,,,,4106.3,4106.300000028,4106.300000028,4115.725108077,4115.725108077,True,1,4144239,4115.082808077,released
130,3,3,1,21576,local,,4136713,1,0,0,4136721,4136723,1,5705,4144683,4144684,ack,0,4144684,,,,,,,4106.32,4106.320000028,4106.320000028,4115.725108077,4115.725108077,True,1,4144611,4115.589808077,released
130,8,7,1,21143,relay,7,4138325,1,0,0,6114684,6114686,2,1191,6117824,6117825,dack,0,6143644,4138327,dack,1028,,,False,4107.178812442,5858.391295402,5858.391295402,5860.777295346,5880.777295374,False,0,,,released
130,7,7,1,21580,local,,4138740,1,0,0,4221599,4221601,8,1044,4222978,4222979,dack,0,4243571,,,,,,,4107.26,4189.971292498,4189.971292498,4190.784292442,4210.78429247,False,0,,,released
130,3,3,1,21582,local,,4138975,1,0,0,4138983,4138985,1,5706,4154276,4154277,no_ack,2,4154277,,,,,,,4107.56,4107.560000028,4107.560000028,4125.067000028,4125.067000028,True,1,4160031,4128.420808077,released
130,3,3,1,21583,local,,4138995,1,0,0,4139003,4139005,1,5707,4145249,4145250,ack,0,4145250,,,,,,,4107.58,4107.580000028,4107.580000028,4116.596108077,4116.596108077,True,1,4145200,4116.486808077,released
130,3,3,1,21585,local,,4139345,1,0,0,4139353,4139355,1,5708,4145798,4145799,ack,0,4145799,,,,,,,4108.08,4108.080000028,4108.080000028,4117.360288077,4117.360288077,True,1,4145580,4117.162808077,released
130,3,3,1,21589,local,,4139909,1,0,0,4139920,4139922,1,5709,4146833,4146834,ack,0,4146834,,,,,,,4109.06,4109.060000028,4109.060000028,4119.001108077,4119.001108077,True,1,4145936,4117.617808077,released
130,5,5,1,21590,local,,4139914,1,0,0,4142676,4142678,1,2299,4217841,4217842,ack,0,4217842,,,,,,,4109.06,4113.606111114,4113.606111114,4187.069111086,4187.069111086,True,1,4217764,4186.959811086,released
130,3,3,1,21593,local,,4140293,1,0,0,4140301,4140303,1,5710,4146830,4146831,ack,0,4146831,,,,,,,4109.88,4109.880000028,4109.880000028,4119.001108077,4119.001108077,True,1,4146057,4117.877808077,released
130,3,3,1,21594,local,,4140315,1,0,0,4140323,4140325,1,5711,4146827,4146828,ack,0,4146828,,,,,,,4109.9,4109.900000028,4109.900000028,4119.001108077,4119.001108077,True,1,4146572,4118.592808077,released
130,4,7,1,12680,relay,2,4140937,1,0,0,4208847,4208849,5,1391,4214869,4214870,dack,0,4235853,4140939,dack,1102,,,False,4111.130813632,4177.355292472,4177.355292472,4183.504292444,4203.504292472,True,1,4333434,4295.561811086,released
130,3,3,1,21600,local,,4141096,1,0,0,4141104,4141106,1,5712,4146824,4146825,ack,0,4146825,,,,,,,4111.26,4111.260000028,4111.260000028,4119.001108077,4119.001108077,True,1,4146727,4118.865808077,released
130,3,3,1,21601,local,,4141122,1,0,0,4141130,4141132,1,5713,4148847,4148848,ack,0,4148848,,,,,,,4111.28,4111.280000028,4111.280000028,4120.457108077,4120.457108077,True,1,4148120,4119.983808077,released
130,3,3,1,21602,local,,4141154,1,0,0,4141162,4141164,1,5714,4149488,4149489,ack,0,4149489,,,,,,,4111.3,4111.300000028,4111.300000028,4121.289108077,4121.289108077,True,1,4149380,4121.075808077,released
130,3,3,1,21605,local,,4141641,1,0,0,4141649,4141651,1,5715,4150597,4150598,ack,0,4150598,,,,,,,4112.1,4112.100000028,4112.100000028,4122.537108077,4122.537108077,True,1,4150158,4121.998808077,released
130,4,4,1,21606,local,,4141803,1,0,0,4212688,4212690,5,1392,4222418,4222419,ack,0,4222419,,,,,,,4112.28,4181.060292472,4181.060292472,4190.615292444,4190.615292444,True,1,4338228,4299.201811086,released
130,3,3,1,21611,local,,4142699,1,0,0,4142710,4142712,1,5716,4150594,4150595,ack,0,4150595,,,,,,,4113.62,4113.620000028,4113.620000028,4122.537108077,4122.537108077,True,1,4150482,4122.349808077,released
130,5,5,1,21612,local,,4142704,1,0,0,4146845,4146847,1,2300,4220126,4220127,ack,0,4220127,,,,,,,4113.62,4119.001111114,4119.001111114,4189.019111086,4189.019111086,True,1,4219083,4188.246811086,released
130,3,3,1,21613,local,,4142730,1,0,0,4142738,4142740,1,5717,4151702,4151703,ack,0,4151703,,,,,,,4113.64,4113.640000028,4113.640000028,4123.392288077,4123.392288077,True,1,4151650,4123.311808077,released
130,8,7,1,21155,relay,7,4142917,1,0,0,6127082,6127084,2,1192,6129139,6129140,dack,0,6157793,4142919,dack,1029,,,False,4113.886812442,5869.454295402,5869.454295402,5871.580295346,5891.580295374,False,0,,,released
130,5,2,1,19585,relay,4,4143563,1,0,0,4147790,4147792,1,2301,4220123,4220124,ack,0,4220124,4143565,ack,1343,,,False,4114.276812444,4119.599111114,4119.599111114,4189.019111086,4189.019111086,True,1,4219650,4188.896811086,released
130,7,7,1,21617,local,,4143610,1,0,0,4231003,4231005,8,1045,4231858,4231859,dack,0,4253917,,,,,,,4114.3,4198.460292498,4198.460292498,4199.169292442,4219.16929247,False,0,,,released
130,3,3,1,21619,local,,4143875,1,0,0,4143883,4143885,1,5718,4154070,4154071,ack,0,4154071,,,,,,,4114.56,4114.560000028,4114.560000028,4124.838108077,4124.838108077,True,1,4152650,4124.234808077,released
130,3,3,1,21620,local,,4143905,1,0,0,4143913,4143915,1,5719,4155007,4155008,ack,0,4155008,,,,,,,4114.58,4114.580000028,4114.580000028,4125.436108077,4125.436108077,True,1,4154594,4125.326808077,released
130,5,8,1,12602,relay,4,4144046,1,0,0,4154082,4154084,1,2302,4221756,4221757,ack,0,4221757,4144047,ack,1344,,,False,4114.796812444,4124.838111114,4124.838111114,4190.176111086,4190.176111086,True,1,4221014,4189.650811086,released
130,3,3,1,21624,local,,4144702,1,0,0,4144710,4144712,1,5720,4157193,4157194,ack,0,4157194,,,,,,,4115.74,4115.740000028,4115.740000028,4126.876288077,4126.876288077,True,1,4156486,4126.457808077,released
130,3,3,1,21625,local,,4144722,1,0,0,4144730,4144732,1,5721,4157190,4157191,ack,0,4157191,,,,,,,4115.76,4115.760000028,4115.760000028,4126.876288077,4126.876288077,True,1,4157154,4126.808808077,released
130,3,3,1,21627,local,,4145261,1,0,0,4145269,4145271,1,5722,4158447,4158448,ack,0,4158448,,,,,,,4116.6,4116.600000028,4116.600000028,4127.630288077,4127.630288077,True,1,4157821,4127.289808077,released
130,3,3,1,21629,local,,4145824,1,0,0,4145832,4145834,1,5723,4159550,4159551,ack,0,4159551,,,,,,,4117.38,4117.380000028,4117.380000028,4128.163288077,4128.163288077,True,1,4158970,4127.887808077,released
130,4,2,1,20430,relay,2,4146073,1,0,0,4214882,4214884,5,1393,4229749,4229750,ack,2,4229750,4146075,ack,1103,,,False,4117.890813632,4183.504292472,4183.504292472,4196.985292444,4196.985292444,True,1,4342262,4301.775811086,released
130,3,3,1,21636,local,,4146859,1,0,0,4146870,4146872,1,5724,4160792,4160793,ack,0,4160793,,,,,,,4119.02,4119.020000028,4119.020000028,4129.320288077,4129.320288077,True,1,4160615,4129.083808077,released
130,5,5,1,21637,local,,4146864,1,0,0,4165260,4165262,1,2303,4228514,4228515,ack,0,4228515,,,,,,,4119.02,4134.744111114,4134.744111114,4195.311111086,4195.311111086,True,1,4226735,4194.187811086,released
130,3,3,1,21638,local,,4146887,1,0,0,4146895,4146897,1,5725,4161475,4161476,ack,0,4161476,,,,,,,4119.04,4119.040000028,4119.040000028,4130.373288077,4130.373288077,True,1,4161105,4129.824808077,released
130,3,3,1,21639,local,,4146907,1,0,0,4146915,4146917,1,5726,4161472,4161473,ack,0,4161473,,,,,,,4119.06,4119.060000028,4119.060000028,4130.373288077,4130.373288077,True,1,4161407,4130.266808077,released
130,3,3,1,21640,local,,4146937,1,0,0,4146945,4146947,1,5727,4161967,4161968,ack,0,4161968,,,,,,,4119.08,4119.080000028,4119.080000028,4131.010288077,4131.010288077,True,1,4161899,4130.916808077,released
130,2,2,1,21641,local,,4147036,1,0,0,4297663,4297665,4,1152,4298125,4298126,ack,0,4298126,,,,,,,4119.14,4260.210293688,4260.210293688,4260.776293632,4260.776293632,True,1,4508852,4471.295811086,released
130,8,7,1,21206,relay,7,4147158,1,0,0,6130609,6130611,2,1193,6131859,6131860,dack,0,6159788,4147160,dack,1030,,,False,4119.229812442,5872.223295402,5872.223295402,5872.880295346,5892.880295374,False,0,,,released
130,7,7,1,21643,local,,4147561,1,0,0,4233374,4233376,8,1046,4234270,4234271,dack,0,4256820,,,,,,,4119.3,4201.112292498,4201.112292498,4201.886292442,4221.88629247,False,0,,,released
130,5,5,1,21645,local,,4147802,1,0,0,4165267,4165269,1,2304,4228511,4228512,ack,0,4228512,,,,,,,4119.6,4134.744111114,4134.744111114,4195.311111086,4195.311111086,True,1,4228035,4195.123811086,released
130,8,7,1,21213,relay,7,4148131,1,0,0,6132220,6132222,2,1194,6136871,6136872,dack,1,6164436,4148132,dack,1031,,,False,4119.996812442,5872.912295402,5872.912295402,5875.987295346,5895.987295374,False,0,,,released
130,7,7,1,21648,local,,4148574,1,0,0,4234241,4234243,8,1047,4234914,4234915,dack,0,4257132,,,,,,,4120.08,4201.866292498,4201.866292498,4202.263292442,4222.26329247,False,0,,,released
130,3,3,1,21650,local,,4148861,1,0,0,4148869,4148871,1,5728,4162569,4162570,ack,0,4162570,,,,,,,4120.46,4120.460000028,4120.460000028,4131.881288077,4131.881288077,True,1,4162527,4131.813808077,released
130,5,7,1,12341,relay,4,4149035,1,0,0,4165274,4165276,1,2305,4242976,4242977,no_ack,2,4242977,4149037,ack,1345,,,False,4120.698812444,4134.744111114,4134.744111114,4210.542000028,4210.542000028,True,1,4270241,4235.774811086,released
130,4,2,1,20438,relay,2,4149502,1,0,0,4222425,4222427,5,1394,4232628,4232629,no_ack,2,4232629,4149504,ack,1104,,,False,4121.296813632,4190.615292472,4190.615292472,4200.114000028,4200.114000028,False,0,,,released
130,3,3,1,21654,local,,4149565,1,0,0,4149573,4149575,1,5729,4163105,4163106,ack,0,4163106,,,,,,,4121.3,4121.300000028,4121.300000028,4132.440288077,4132.440288077,True,1,4162822,4132.151808077,released
130,2,2,1,21655,local,,4149776,1,0,0,4298132,4298134,4,1153,4298784,4298785,ack,0,4298785,,,,,,,4121.46,4260.77629366,4260.77629366,4261.556293632,4261.556293632,True,1,4525938,4482.059811086,released
130,4,7,1,12687,relay,2,4149970,1,0,0,4229756,4229758,5,1395,4236783,4236784,dack,2,4281144,4149971,dack,1105,,,False,4121.712813632,4196.985292472,4196.985292472,4204.772292444,4244.772292472,True,1,4345101,4304.206811086,released
130,4,7,1,12740,relay,2,4150162,1,0,0,4230060,4230062,5,1396,4235384,4235385,dack,1,4258087,4150163,dack,1106,,,False,4121.998813632,4197.3552925,4197.3552925,4202.913292444,4222.913292472,True,1,4343406,4302.451811086,released
130,3,3,1,21660,local,,4150612,1,0,0,4150620,4150622,1,5730,4163814,4163815,ack,0,4163815,,,,,,,4122.54,4122.540000028,4122.540000028,4133.298288077,4133.298288077,True,1,4163373,4132.814808077,released
130,3,3,1,21661,local,,4150639,1,0,0,4150647,4150649,1,5731,4163811,4163812,ack,0,4163812,,,,,,,4122.56,4122.560000028,4122.560000028,4133.298288077,4133.298288077,True,1,4163764,4133.230808077,released
130,3,3,1,21663,local,,4151713,1,0,0,4151721,4151723,1,5732,4165242,4165243,ack,0,4165243,,,,,,,4123.4,4123.400000028,4123.400000028,4134.744108077,4134.744108077,True,1,4164346,4134.036808077,released
130,2,7,1,13302,relay,8,4151799,1,0,0,4298245,4298247,4,1154,4306253,4306254,no_ack,2,4306254,4151801,dack,856,,,False,4123.519815346,4260.821293688,4260.821293688,4269.573000028,4269.573000028,False,0,,,released
130,3,3,1,21667,local,,4154094,1,0,0,4154105,4154107,1,5733,4166173,4166174,ack,0,4166174,,,,,,,4124.84,4124.840000028,4124.840000028,4135.901108077,4135.901108077,True,1,4165869,4135.466808077,released
130,5,5,1,21668,local,,4154099,1,0,0,4165281,4165283,1,2306,4242979,4242980,no_ack,2,4242980,,,,,,,4124.84,4134.744111114,4134.744111114,4210.542000028,4210.542000028,True,1,4275537,4239.947811086,released
130,2,7,1,13330,relay,8,4154216,1,0,0,4298791,4298793,4,1155,4299973,4299974,dack,0,4322494,4154217,dack,857,,,False,4125.053815346,4261.55629366,4261.55629366,4262.336293632,4282.33629366,True,1,4522794,4480.252811086,released
130,3,3,1,21670,local,,4154291,1,0,0,4154299,4154301,1,5734,4166590,4166591,ack,0,4166591,,,,,,,4125.08,4125.080000028,4125.080000028,4136.278108077,4136.278108077,True,1,4166472,4136.155808077,released
130,5,4,1,20948,relay,4,4154320,1,0,0,4166188,4166190,1,2307,4232682,4232683,ack,0,4232683,4154322,ack,1347,,,False,4125.092812444,4135.901111114,4135.901111114,4200.121111086,4200.121111086,True,1,4232534,4199.972811086,released
130,4,4,1,21672,local,,4154510,1,0,0,4235857,4235859,5,1397,4236780,4236781,ack,0,4236781,,,,,,,4125.28,4203.5042925,4203.5042925,4204.772292444,4204.772292444,True,1,4343726,4302.958811086,released
130,3,3,1,21674,local,,4155023,1,0,0,4155031,4155033,1,5735,4167107,4167108,ack,0,4167108,,,,,,,4125.44,4125.440000028,4125.440000028,4137.032108077,4137.032108077,True,1,4166930,4136.831808077,released
130,2,7,1,13331,relay,8,4156276,1,0,0,4301065,4301067,4,1156,4304828,4304829,dack,1,4327689,4156277,dack,858,,,False,4126.197815346,4263.694293688,4263.694293688,4267.393293632,4287.39329366,True,1,4544721,4500.753811086,released
130,5,4,1,20936,relay,4,4156446,1,0,0,4166195,4166197,1,2308,4233208,4233209,ack,0,4233209,4156447,ack,1346,,,False,4126.418812444,4135.901111114,4135.901111114,4200.875111086,4200.875111086,True,1,4233087,4200.674811086,released
130,4,4,1,21678,local,,4156615,1,0,0,4236789,4236791,5,1398,4237359,4237360,ack,0,4237360,,,,,,,4126.54,4204.772292472,4204.772292472,4205.565292444,4205.565292444,True,1,4364999,4324.915811086,released
130,3,3,1,21680,local,,4157204,1,0,0,4157212,4157214,1,5736,4167400,4167401,ack,0,4167401,,,,,,,4126.88,4126.880000028,4126.880000028,4137.552108077,4137.552108077,True,1,4167266,4137.325808077,released
130,3,3,1,21681,local,,4157223,1,0,0,4157231,4157233,1,5737,4168260,4168261,ack,0,4168261,,,,,,,4126.9,4126.900000028,4126.900000028,4139.057288077,4139.057288077,True,1,4167797,4138.222808077,released
130,3,3,1,21683,local,,4158457,1,0,0,4158465,4158467,1,5738,4168257,4168258,ack,0,4168258,,,,,,,4127.64,4127.640000028,4127.640000028,4139.057288077,4139.057288077,True,1,4167964,4138.560808077,released
130,8,7,1,21251,relay,7,4158502,1,0,0,6142046,6142048,2,1195,6145601,6145602,dack,0,6171801,4158504,dack,1032,,,False,4127.705812442,5879.542295402,5879.542295402,5882.253295346,5902.253295374,False,0,,,released
130,5,4,1,20960,relay,4,4158849,1,0,0,4184211,4184213,1,2309,4233500,4233501,ack,0,4233501,4158850,ack,1348,,,False,4127.718812444,4152.905111114,4152.905111114,4201.304111086,4201.304111086,True,1,4233404,4201.129811086,released
130,7,7,1,21687,local,,4159006,1,0,0,4243575,4243577,8,1048,4247006,4247007,dack,1,4268000,,,,,,,4127.9,4210.784292498,4210.784292498,4213.482292442,4233.48229247,False,0,,,released
130,3,3,1,21688,local,,4159573,1,0,0,4159581,4159583,1,5739,4168254,4168255,ack,0,4168255,,,,,,,4128.18,4128.180000028,4128.180000028,4139.057288077,4139.057288077,True,1,4168197,4138.950808077,released
